model_version,source,interval_prob,Year,analyte,treatment,n_events,n_rows,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v1p8,Bayes_Modeled,0.95,2011,NH4,CT,12,12,403909.9317651095,385751.8773812563,422736.19076921203,0.08664628200071343,-0.03793196860920406,0.21281038612315706,35.0080944416987,-15.324486912960253,86.72622387119719
v1p8,Bayes_Modeled,0.95,2011,NH4,MT,12,12,417648.7529580796,401984.9681428664,434095.7266065747,0.09690101955534677,-0.024395317651756575,0.22375844397076572,40.468149307383236,-10.249091986432699,92.69086470584043
v1p8,Bayes_Modeled,0.95,2011,NH4,ST,12,12,418459.6218067696,401682.5603035489,435713.8320360833,0.09750625686921457,-0.02514292643214352,0.2246126508825042,40.79990825930014,-10.270749423920712,93.27592893105692
v1p8,Bayes_Modeled,0.95,2012,NH4,CT,16,16,538752.2210364942,514739.2987745344,563506.6652872432,0.03498339574480531,-0.08795495969896772,0.16509219178420864,18.878017637579383,-47.989450800881855,89.58960876659333
v1p8,Bayes_Modeled,0.95,2012,NH4,MT,18,18,625346.9227028278,602844.8453591701,648982.3956022367,0.04882241955049694,-0.06967578232692939,0.17563849938566742,30.52387877031446,-42.49161306402543,111.06947300843646
v1p8,Bayes_Modeled,0.95,2012,NH4,ST,16,16,554788.2787260724,535485.9178445048,575050.6186334825,0.04166878545892185,-0.08175617111832408,0.17289232098570728,23.120021400425017,-45.50566160094928,95.30093516627448
v1p8,Bayes_Modeled,0.95,2013,NH4,CT,14,14,524685.8954883065,505993.1446915094,543251.8363229485,0.09563183318272542,-0.03476241765806074,0.22546556857847644,50.1686759706314,-18.188721636381015,118.40049385598775
v1p8,Bayes_Modeled,0.95,2013,NH4,MT,14,14,525694.9767222318,506366.1882167462,545255.2517785948,0.09161853645432154,-0.038211862149236706,0.2196324913312715,48.15125723194206,-20.148860153211793,115.92377452968853
v1p8,Bayes_Modeled,0.95,2013,NH4,ST,14,14,525694.9767222318,506366.1882167462,545255.2517785948,0.09627741965085107,-0.03484476355538818,0.22778753192394174,50.603620004173024,-18.205540329662902,119.62727035834342
v1p8,Bayes_Modeled,0.95,2014,NH4,CT,25,25,863566.7540869388,835729.823095042,893193.7842295805,0.11553053911997986,0.020435060355161475,0.19426839380943445,99.76993965594934,17.676525932950632,168.2598361026661
v1p8,Bayes_Modeled,0.95,2014,NH4,MT,8,8,278436.10583360284,267989.77335332223,289404.06757530355,0.09866492534565319,0.0065357408653197524,0.18402799501001338,27.469204739485203,1.7958324415104499,50.96102898588158
v1p8,Bayes_Modeled,0.95,2014,NH4,ST,24,24,835308.3175008084,803969.3200599668,868212.2027259106,0.11913997616566023,0.025655214214501933,0.2039140412334761,99.52265537116372,21.359560847054347,171.36730091920182
v1p8,Bayes_Modeled,0.95,2015,NH4,CT,22,22,733946.7300526208,704011.4798341691,764519.4737147419,0.09162681485961889,0.05726612480344816,0.12495380913907508,67.25872658074452,41.550635338513004,91.75506699220139
v1p8,Bayes_Modeled,0.95,2015,NH4,MT,22,22,663195.3495070651,644631.0137786102,682488.4398849441,0.08680932495943271,0.05743945405761031,0.11404023218639153,57.57063201161439,38.3869261323988,75.88658396442824
